Date,EggMass_number,Visit_num,Plot,Row_num,Location_Plot,Location_Field,Edge,Middle,Leaf_num,Egg_num,Eaten,Nonviable,Hatch,Parasitism ,WBCW ,stink bug bug,ECB,Pest,Entry ,Block,Plot,System,SpringCover,CashCrop,FallCover, Treatment,SoilDisturbance_num,AboveGroundDisturbance_num,SamplingEvent
7/27/2022,192,2,221,1,middle,0,1,0,11,80,2,0,78,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,194,2,221,1,middle,0,1,0,7,51,0,0,51,0,0,1,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/20/2022,195,1,221,1,bottom,0,1,0,10,70,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/20/2022,196,1,221,1,bottom,0,1,0,9,140,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,197,2,221,1,bottom,0,1,0,11,51,0,1,50,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,198,2,221,1,bottom,0,1,0,10,113,0,0,113,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,199,2,221,2,bottom,0,1,0,8,109,18,0,90,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
8/3/2022,201,3,221,4,bottom,0,0,1,11,96,2,0,87,9,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,202,2,221,4,middle,0,0,1,12,52,0,0,52,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/20/2022,203,1,221,4,middle,0,0,1,10,70,25,0,0,6,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,205,2,221,5,top,0,0,1,9,27,24,0,3,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,206,2,221,5,middle,0,0,1,12,38,0,0,38,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/20/2022,208,1,221,5,middle,0,0,1,7,94,94,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
8/3/2022,210,3,221,5,bottom,0,0,1,11,5,0,0,1,4,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/20/2022,211,1,221,5,bottom,0,0,1,9,44,6,0,0,3,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,212,2,221,5,bottom,0,0,1,9,38,0,0,38,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,213,2,221,5,bottom,0,0,1,9,65,0,0,65,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/20/2022,214,1,221,6,top,0,0,1,11,21,11,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,215,2,221,9,top,0,0,1,10,113,0,0,113,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,216,2,221,9,middle,0,0,1,9,67,1,0,66,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,217,2,221,9,middle,0,0,1,9,101,0,0,101,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,218,2,221,9,middle,0,0,1,10,46,12,0,34,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,219,2,221,11,bottom,0,1,0,11,84,0,0,84,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
7/27/2022,221,2,222,12,middle,0,1,0,11,19,0,0,19,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,224,2,222,1,top,0,1,0,11,55,2,0,52,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,225,1,222,2,middle,0,1,0,10,47,47,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,226,3,222,2,bottom,0,1,0,10,38,24,0,14,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,227,2,222,3,middle,0,1,0,9,50,0,0,50,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,228,1,222,3,top,0,1,0,9,90,40,0,0,4,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,228,3,222,3,top,0,1,0,9,90,40,0,49,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,229,2,222,4,middle,0,0,1,10,61,0,0,61,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,232,2,222,5,bottom,0,0,1,10,28,12,0,16,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,233,2,222,5,bottom,0,0,1,12,33,18,0,15,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,234,2,222,5,bottom,0,0,1,9,110,0,0,106,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,235,2,222,5,bottom,0,0,1,9,111,82,0,29,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,236,1,222,5,bottom,0,0,1,11,20,3,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,237,1,222,5,middle,0,0,1,9,24,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,238,1,222,5,middle,0,0,1,8,41,41,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,239,2,222,6,middle,0,0,1,9,37,0,0,37,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,240,2,222,6,middle,0,0,1,9,97,0,0,97,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,241,3,222,6,middle,0,0,1,11,66,0,0,65,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,242,2,222,6,middle,0,0,1,11,15,6,0,9,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,243,3,222,7,bottom,0,0,1,9,52,24,0,27,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,245,2,222,7,bottom,0,0,1,9,28,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,246,3,222,7,bottom,0,0,1,12,35,0,1,18,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,247,2,222,7,middle,0,0,1,10,88,0,0,88,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,248,2,222,7,middle,0,0,1,11,47,30,0,17,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,251,3,222,8,middle,0,0,1,10,31,3,0,37,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,252,2,222,8,middle,0,0,1,8,53,53,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,253,2,222,8,bottom,0,0,1,8,11,5,0,6,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,254,3,222,8,bottom,0,0,1,8,57,19,0,38,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,257,1,222,10,middle,0,1,0,9,6,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,258,1,222,10,middle,0,1,0,9,60,59,1,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,259,2,222,10,bottom,0,1,0,12,35,13,1,21,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,261,2,222,10,bottom,0,1,0,10,49,0,2,39,8,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,262,2,222,10,bottom,0,1,0,10,54,17,0,37,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,263,2,222,11,middle,0,1,0,11,121,0,3,117,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/27/2022,264,2,222,11,top,0,1,0,8,32,0,0,32,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
7/20/2022,265,1,224,1,bottom,0,1,0,10,26,26,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/20/2022,267,1,224,1,top,0,1,0,9,39,0,0,39,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/20/2022,268,1,224,1,top,0,1,0,8,74,74,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/27/2022,269,2,224,2,top,0,1,0,11,59,0,0,59,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/27/2022,270,2,224,2,top,0,1,0,10,46,0,0,46,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/20/2022,271,1,224,3,middle,0,1,0,10,45,0,0,45,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
8/3/2022,272,3,224,3,middle,0,1,0,9,104,18,0,85,1,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/20/2022,273,1,224,4,bottom,0,0,1,10,22,0,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/20/2022,274,1,224,6,middle,0,0,1,11,38,0,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/20/2022,278,1,224,8,middle,0,0,1,8,148,5,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
7/27/2022,280,2,122,9,middle,0,0,1,10,60,24,0,36,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
8/3/2022,281,3,124,12,bottom,0,1,0,12,50,0,0,50,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,282,3,322,12,bottom,0,1,0,8,37,0,0,37,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
8/3/2022,284,3,324,3,bottom,0,1,0,23,51,4,0,47,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
8/3/2022,285,3,323,6,top,0,0,1,9,51,0,0,51,0,1,0,0,WBCW,2,3,323,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
8/3/2022,292,3,222,5,bottom,0,0,1,12,90,17,0,73,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
